5.985230157602831058e-01,1.656365279303430305e-01,-5.123738234833193766e-02,5.982266454176852349e-02,1.670346260522459145e-02,-1.268839309633843782e-01
5.000325376646214126e-01,7.922154174402469551e-02,-2.837403259740311351e-02,4.467555357245907299e-02,2.444296298242641663e-02,-1.423953969651931273e-01
4.047553935629030208e-01,5.342196785243505386e-02,-2.101346578962711570e-02,3.799983687198770638e-02,3.631457454719310557e-02,-1.407908986823472597e-01
3.255989297198924048e-01,6.966687802458669532e-02,-2.164969386411165486e-02,3.591262676900301015e-02,4.711080726195628759e-02,-1.265012536942138055e-01
2.603911382452436807e-01,6.433540417711783310e-02,-1.883589737412903406e-02,3.055881565975389694e-02,5.480474112619743154e-02,-1.100573240333648367e-01
2.073458325098988531e-01,5.461884865271478956e-02,-1.580361121093294685e-02,2.541378392104729281e-02,5.958900509533434503e-02,-9.537727549840259444e-02
1.640948337237720656e-01,4.632483257425235035e-02,-1.325839622086359866e-02,2.116121618074465888e-02,6.222218811583348635e-02,-8.243889496200648703e-02
1.287704538355115558e-01,3.924902397726019732e-02,-1.111794954052617614e-02,1.761558625924008678e-02,6.326246823817607834e-02,-7.111290841792607120e-02
9.989073952238340659e-02,3.321471178258467161e-02,-9.315687689640358288e-03,1.464696454257051472e-02,6.311862051392985729e-02,-6.124800039328132106e-02
7.626708817778830862e-02,2.806987799640129483e-02,-7.796914102258780711e-03,1.215541622753432346e-02,6.209097415638107492e-02,-5.269113124894677508e-02
5.693505072893293578e-02,2.368418785067783611e-02,-6.516233592639544825e-03,1.006103803283922224e-02,6.040163444597041603e-02,-4.529917846781480323e-02
4.110186439012473991e-02,1.994613589907577589e-02,-5.435726126299775425e-03,8.299108382801633627e-03,5.821659777580142497e-02,-3.894526233298230972e-02
2.810682703842003194e-02,1.676045130557478335e-02,-4.523604094147213109e-03,6.817509419159068808e-03,5.566181377692382831e-02,-3.352136640977987359e-02
1.739544335343367817e-02,1.404578965543503560e-02,-3.753211429072972252e-03,5.575487265964036883e-03,5.283430624033141898e-02,-2.893611023781210087e-02
8.517715856171483024e-03,1.173269748952851695e-02,-3.102305399959301001e-03,4.542620882849850335e-03,4.980783405252717233e-02,-2.510173255566030756e-02
1.165961539021210993e-03,9.761832701960963116e-03,-2.552543731270165948e-03,3.694556584088029560e-03,4.663126437287227338e-02,-2.190341511756321510e-02
-4.784952309252734834e-03,8.082487140161666306e-03,-2.088859196019084413e-03,3.003302369088652231e-03,4.332416225406569843e-02,-1.917376241272206877e-02
-9.356451900310716607e-03,6.651457580319829026e-03,-1.698424298737313343e-03,2.434797205812621115e-03,3.988685794316161604e-02,-1.673299128608228201e-02
-1.261406849362986526e-02,5.432059175467172409e-03,-1.369863785976534101e-03,1.959969924806223129e-03,3.632158472923233128e-02,-1.445955530994104052e-02
-1.451456992246074468e-02,4.393023144968787215e-03,-1.093509690695048352e-03,1.559450454839425657e-03,3.269291853560751804e-02,-1.226018600295681465e-02
-1.520782434612444507e-02,3.507849965078496668e-03,-8.606299970601379197e-04,1.219975663057660522e-03,2.905586792263156748e-02,-1.012611829751668656e-02
-1.525780872912187690e-02,2.754085888280434317e-03,-6.634947284749892482e-04,9.314250120941515746e-04,2.554060732308271325e-02,-8.289493980553031341e-03
-1.478512258678767698e-02,2.112371101538593546e-03,-4.962855901124171116e-04,6.860145269369198606e-04,2.214813072426714130e-02,-6.706435144560116655e-03
-1.389168153290580229e-02,1.566189406378926769e-03,-3.541415571314620410e-04,4.772835921391949403e-04,1.887878388796225201e-02,-5.339791949020350134e-03
-1.266344960757135110e-02,1.101451366071662602e-03,-2.330000533067916779e-04,2.997820076067484667e-04,1.573231168593728496e-02,-4.158082605531969629e-03
