5.999999999999999778e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.028705767846904706e-01,-2.013028594130852611e-01,-1.977260565788364066e-01,-1.532146235470279241e-02,-1.198764059453126876e-02,2.463832305298742087e-01,-1.637791138757915155e+00,1.065875108772024790e-03,-7.378671223857478922e-02,8.273063603989520842e-02,-2.725315172885525369e-02,3.619707553017534329e-02,0.000000000000000000e+00
6.057185316100288652e-01,-2.026306337515431932e-01,-1.954930210611741104e-01,-3.065772671783704995e-02,-1.935444458604495405e-02,2.824161754041857320e-01,-1.669879164574369357e+00,2.091763028775123733e-03,-1.477301256790187201e-01,1.640904846203603551e-01,-5.502971852697220723e-02,7.139007746831312062e-02,0.000000000000000000e+00
6.085431439490546213e-01,-2.039505523087070948e-01,-1.932792257171769279e-01,-4.600116358279445622e-02,-2.393777141338134656e-02,3.123140925135127199e-01,-1.698641012399583872e+00,3.077447751237612130e-03,-2.209870880300106311e-01,2.448828708148046984e-01,-8.249822822428350133e-02,1.063940110090773605e-01,0.000000000000000000e+00
6.113427936467125123e-01,-2.052503730754105249e-01,-1.910779253970257829e-01,-6.134313777887644148e-02,-2.655305144717369156e-02,3.379135513964008908e-01,-1.725094555462381996e+00,4.021256754283893120e-03,-2.932245844866993023e-01,3.253524727074373901e-01,-1.093519295820962606e-01,1.414798178028344733e-01,0.000000000000000000e+00
6.141156057190203521e-01,-2.065239943169031034e-01,-1.888868282125278908e-01,-7.667509304413430704e-02,-2.765299568428936441e-02,3.602171085044789112e-01,-1.749787997051676758e+00,4.922705987672020868e-03,-3.642627506728490228e-01,4.055771291206668461e-01,-1.354413527013607899e-01,1.767557311491791960e-01,0.000000000000000000e+00
6.168596886937304236e-01,-2.077678737781032958e-01,-1.867054085599024194e-01,-9.198856023908519308e-02,-2.752460056243995895e-02,3.798496371741155730e-01,-1.773057159382795289e+00,5.781121502041963733e-03,-4.339871045648050485e-01,4.855684225322351999e-01,-1.606826773190682123e-01,2.122639952864998625e-01,0.000000000000000000e+00
6.195732019767783427e-01,-2.089797726668778111e-01,-1.845339828480648536e-01,-1.072752709954752776e-01,-2.636533784817721507e-02,3.972331621060405937e-01,-1.795124549579752982e+00,6.595920848048672860e-03,-5.023175253767580006e-01,5.653063381844506408e-01,-1.850256196479289350e-01,2.480144324556227686e-01,0.000000000000000000e+00
6.222543906111761558e-01,-2.101582129507232055e-01,-1.823733045921014373e-01,-1.225271915216021024e-01,-2.431944710248006708e-02,4.126697048930385581e-01,-1.816145915808577538e+00,7.366611603325269424e-03,-5.691949108463264517e-01,6.447544803365440336e-01,-2.084395262019946571e-01,2.839990956922145982e-01,0.000000000000000000e+00
6.249016031065565135e-01,-2.113022092591067269e-01,-1.802243639977142708e-01,-1.377365393729060583e-01,-2.149718748117885117e-02,4.263850441018738335e-01,-1.836234758572315107e+00,8.092789737367666464e-03,-6.345745779140767873e-01,7.238676325333505135e-01,-2.309064854498958930e-01,3.201995400691714511e-01,0.000000000000000000e+00
6.275133011470818145e-01,-2.124111223642310975e-01,-1.780882786498490244e-01,-1.528957920065719123e-01,-1.798593791092411784e-02,4.385538670173118048e-01,-1.855476385224706481e+00,8.774137825078380179e-03,-6.984226391713073134e-01,8.025959042964818657e-01,-2.524175468922957855e-01,3.565908120174720031e-01,0.000000000000000000e+00
6.300880649337234907e-01,-2.134845723792005712e-01,-1.759662292693343066e-01,-1.679976908868669738e-01,-1.385701375043213099e-02,4.493151805492082151e-01,-1.873936507084347225e+00,9.410423119762716462e-03,-7.607138351466063986e-01,8.808871866359536673e-01,-2.729704667472973023e-01,3.931438182366463474e-01,0.000000000000000000e+00
6.326245959496488158e-01,-2.145223837130965650e-01,-1.738594196386511470e-01,-1.830352429403252490e-01,-9.170065175713401975e-03,4.587822401552810736e-01,-1.891666772754568182e+00,1.000149549637568795e-02,-8.214301369667704744e-01,9.586886982698875626e-01,-2.925682657829883349e-01,4.298268270861072549e-01,0.000000000000000000e+00
6.351217180780571736e-01,-2.155245480154905358e-01,-1.717690503598988394e-01,-1.980017203000944415e-01,-3.976030635937061013e-03,4.670492116188934006e-01,-1.908708479133801594e+00,1.054728527577404422e-02,-8.805597827424842539e-01,1.035948009299430650e+00,-3.112182475823973005e-01,4.666064741393457505e-01,0.000000000000000000e+00
6.375783775915884188e-01,-2.164911978547287008e-01,-1.696963009709414605e-01,-2.128906588681022671e-01,1.680813717371036457e-03,4.741957928468515937e-01,-1.925095146371585075e+00,1.104780094063932856e-02,-9.380965708180439844e-01,1.112613747184096002e+00,-3.289312919649250988e-01,5.034484683309785602e-01,0.000000000000000000e+00
6.399936423222256643e-01,-2.174225870886809797e-01,-1.676423173545074641e-01,-2.276958560130335485e-01,7.761392174651000030e-03,4.802905117470123719e-01,-1.940854356370450118e+00,1.150312675360874726e-02,-9.940393117745712770e-01,1.188636099781958055e+00,-3.457213204458582934e-01,5.403181084532470146e-01,0.000000000000000000e+00
